,id,text,cleaned_text,label_name,label,pred,logits,pred_name
301,18559,those tables don't list the ethnicities of the perps so are meaningless as the us doj intended by omitting those data .,those tables don't list the ethnicities of the perps so are meaningless as the us doj intended by omitting those data .,Not HS,0,0,"[1.2502450942993164, -2.270207166671753, 0.9771940112113953]",Not HS
302,18560,that's how you know it's the power elite who send these leaders to us  they are never white  married to white  non-jewish  men .,that's how you know it's the power elite who send these leaders to us they are never white married to white non-jewish men .,Implicit HS,2,2,"[0.1600140780210495, -1.039227843284607, 1.2621941566467285]",Implicit HS
303,18561,it isn't . civic nationalism is just more of the same steady decline.the holocaust is,it isn't . civic nationalism is just more of the same steady decline.the holocaust is,Not HS,0,2,"[0.9415134191513062, -1.8690353631973267, 1.0646255016326904]",Implicit HS
304,18562,bjp promises to make delhi a world class city . women security  transparency in governance  housing  power and water supply to be priority ar,bjp promises to make delhi a world class city . women security transparency in governance housing power and water supply to be priority ar,Not HS,0,2,"[0.9673079252243042, -2.3171167373657227, 1.3278498649597168]",Implicit HS
305,18563,how can congress protect #religiousliberty in the hhs mandate ? shares tomorrow . #hobbylobbyday,how can congress protect religiousliberty in the hhs mandate ? shares tomorrow . hobbylobbyday,Not HS,0,0,"[1.8285937309265137, -2.9525704383850098, 0.9930171370506287]",Not HS
306,18564,the managing editor of national review endorsed gay marriage . #truconservatives,the managing editor of national review endorsed gay marriage . truconservatives,Not HS,0,0,"[2.223011016845703, -2.7174370288848877, 0.5776728987693787]",Not HS
307,18565,so you do want segregation back . racist .,so you do want segregation back . racist .,Not HS,0,0,"[1.0533428192138672, -1.4590086936950684, 0.6642356514930725]",Not HS
308,18566,shame on you  racist !,shame on you racist !,Not HS,0,0,"[0.9311454892158508, -1.2759041786193848, 0.45475050806999207]",Not HS
309,18567,i'd like to hear more from #joshduggar and the family research council about the sanctity of marriage . #bwahaha !,i'd like to hear more from joshduggar and the family research council about the sanctity of marriage . bwahaha !,Not HS,0,0,"[1.3676553964614868, -2.067025899887085, 0.5896093249320984]",Not HS
310,18568,it may be stigmatized  but it is real ; the us flag is losing relevance for all us whites  one knee at a time .,it may be stigmatized but it is real ; the us flag is losing relevance for all us whites one knee at a time .,Implicit HS,2,2,"[0.6817101240158081, -1.644386887550354, 1.1485469341278076]",Implicit HS
311,18569,first isis is the jv team then they were contained  then they were not a real threat but now they are a serious threat . obama is psycho !,first isis is the jv team then they were contained then they were not a real threat but now they are a serious threat . obama is psycho !,Not HS,0,2,"[0.18847937881946564, -1.194153904914856, 0.9798641800880432]",Implicit HS
312,18570,white christians can assimilate with white christians in a white christians culture.the fantasy that that can be extended to every race is failing before our eyes .,white christians can assimilate with white christians in a white christians culture.the fantasy that that can be extended to every race is failing before our eyes .,Implicit HS,2,2,"[-0.4159024655818939, -0.6965375542640686, 1.5393058061599731]",Implicit HS
313,18571,so  white sharia ?,so white sharia ?,Not HS,0,0,"[1.2692339420318604, -1.819847583770752, 0.7800148725509644]",Not HS
314,18572,crowd gathers at forrest memorial in memphis via,crowd gathers at forrest memorial in memphis via,Not HS,0,0,"[2.11500883102417, -2.6583385467529297, 0.4367382526397705]",Not HS
315,18573,who really believes that a baghead is attractive? really?,who really believes that a baghead is attractive? really?,Implicit HS,2,2,"[0.8004171848297119, -1.727867603302002, 1.106461524963379]",Implicit HS
316,18574,the ( ( ( fake news media ) ) ),the ( ( ( fake news media ) ) ),Implicit HS,2,0,"[1.9315825700759888, -2.3246116638183594, 0.46173930168151855]",Not HS
317,18575,: islamic state jihadis behead 82 - year-old archaeologist in palmyra,: islamic state jihadis behead 82 - year-old archaeologist in palmyra,Not HS,0,0,"[1.2212713956832886, -1.9103361368179321, 0.5363876223564148]",Not HS
318,18576,pl leave the guy alone ! he is also married  poor chap !,pl leave the guy alone ! he is also married poor chap !,Not HS,0,0,"[0.8327089548110962, -1.323050618171692, 0.7220389246940613]",Not HS
319,18577,: jew run google soliciting donations to support non-white invasion of europe ),: jew run google soliciting donations to support non-white invasion of europe ),Explicit HS,1,2,"[0.4714520573616028, -1.0080608129501343, 0.9841071963310242]",Implicit HS
320,18578,remember when hitler didn't understand history and the aryans didn't even create the swastika ?,remember when hitler didn't understand history and the aryans didn't even create the swastika ?,Not HS,0,0,"[1.0294127464294434, -1.7313814163208008, 0.9979572892189026]",Not HS
321,18579,#scotus declined to take case related to certain #plannedparenthood grant docs kept secret by #obama administration,scotus declined to take case related to certain plannedparenthood grant docs kept secret by obama administration,Not HS,0,0,"[2.464400291442871, -3.0132317543029785, 0.524127185344696]",Not HS
322,18580,savage british man eaters ! blaming adolf hitler ! !,savage british man eaters ! blaming adolf hitler ! !,Implicit HS,2,2,"[-0.664765477180481, 0.31107231974601746, 0.7498305439949036]",Implicit HS
323,18581,so is math  and white people procreating . also i heard giving your white child your inheritance is racist too !,so is math and white people procreating . also i heard giving your white child your inheritance is racist too !,Not HS,0,2,"[0.13657085597515106, -0.8911264538764954, 1.1185957193374634]",Implicit HS
324,18582,no  just londoners . where being white  british & proud sees you proclaimed a racist big,no just londoners . where being white british & proud sees you proclaimed a racist big,Implicit HS,2,2,"[-0.6742123961448669, -0.01106799766421318, 1.1030075550079346]",Implicit HS
325,18583,the kkk house  meet up lmao,the kkk house meet up lmao,Not HS,0,0,"[1.2974077463150024, -1.561318039894104, 0.2355862259864807]",Not HS
326,18584,no sharia in usa ! this is painful way to kill animal !,no sharia in usa ! this is painful way to kill animal !,Implicit HS,2,2,"[-0.9522585868835449, -0.0008508898317813873, 1.125328540802002]",Implicit HS
327,18585,> over 6 million white people were killed by emmanuel samson,> over 6 million white people were killed by emmanuel samson,Not HS,0,2,"[0.7178089022636414, -1.518408179283142, 0.7971336245536804]",Implicit HS
328,18586,i am hoping with the massive police presence that everything will stay peaceful there,i am hoping with the massive police presence that everything will stay peaceful there,Not HS,0,0,"[1.4884425401687622, -2.101351261138916, 0.7351335883140564]",Not HS
329,18587,white genocide accelerates in england : white british pupils will be outnumbered by 2037 #swrm via,white genocide accelerates in england : white british pupils will be outnumbered by 2037 swrm via,Implicit HS,2,2,"[0.6383111476898193, -1.513669490814209, 1.0464383363723755]",Implicit HS
330,18588,the white race isnt in danger . stop trying to spread fear and hate,the white race isnt in danger . stop trying to spread fear and hate,Not HS,0,0,"[0.7829008102416992, -1.481100082397461, 0.6913077235221863]",Not HS
331,18589,your in good company  been carson is also a white supremacist,your in good company been carson is also a white supremacist,Not HS,0,0,"[0.9414118528366089, -1.2876043319702148, 0.35646066069602966]",Not HS
332,18590,and all nonwhites since the quote was engraved in 1903 . us reaffirmed white nationhood in 1925 . only in,and all nonwhites since the quote was engraved in 1903 . us reaffirmed white nationhood in 1925 . only in,Not HS,0,0,"[1.3306373357772827, -2.6401312351226807, 1.137354850769043]",Not HS
333,18591,white european jihad murderers are ok ?,white european jihad murderers are ok ?,Implicit HS,2,2,"[0.17447376251220703, -0.8168399930000305, 0.9736083745956421]",Implicit HS
334,18592,"  "" : "" "" : david duke : the racial murder and rape of white women in america via "" "" """," "" : "" "" : david duke : the racial murder and rape of white women in america via "" "" """,Implicit HS,2,0,"[1.1922553777694702, -2.1437721252441406, 0.6847382187843323]",Not HS
335,18593,as someone from european descent  could you spell the country's name right ? not like you have to chisel it in marble.also ... richie ..,as someone from european descent could you spell the country's name right ? not like you have to chisel it in marble.also ... richie ..,Not HS,0,0,"[1.182489037513733, -2.128952980041504, 0.97799152135849]",Not HS
336,18594,#itshardformeto throw up a heil hitler to people,itshardformeto throw up a heil hitler to people,Not HS,0,2,"[-0.2166944146156311, -0.24214701354503632, 0.42192691564559937]",Implicit HS
337,18595,you sound like a racist . do you hate white people  support genocide of native whites ?,you sound like a racist . do you hate white people support genocide of native whites ?,Implicit HS,2,0,"[1.1022019386291504, -1.703674554824829, 0.7699878811836243]",Not HS
338,18596,jew run google soliciting donations to support non-white invasion of europe via,jew run google soliciting donations to support non-white invasion of europe via,Implicit HS,2,2,"[0.10489528626203537, -0.7655590176582336, 1.3086929321289062]",Implicit HS
339,18597,: extremist means any white person . this is where we are now .,: extremist means any white person . this is where we are now .,Not HS,0,0,"[1.0773240327835083, -1.9385288953781128, 0.9030848145484924]",Not HS
340,18598,racists are increasing in uk : quarter of people 10 years ago  third of people today | more :,racists are increasing in uk : quarter of people 10 years ago third of people today | more : ,Not HS,0,2,"[0.31472089886665344, -1.2056001424789429, 1.0782068967819214]",Implicit HS
341,18599," the precedent being  "" european nations are allowed to exist . "" "" """," the precedent being "" european nations are allowed to exist . "" "" """,Implicit HS,2,0,"[1.0663502216339111, -2.45886492729187, 0.9897832274436951]",Not HS
342,18600,extreme hypocrisy : wikipedia explains the difference between gay  asian  black pride and white,extreme hypocrisy : wikipedia explains the difference between gay asian black pride and white,Not HS,0,0,"[1.3645455837249756, -2.012000560760498, 0.793804943561554]",Not HS
343,18601,white privilege is a myth  i've been discriminated against 4 jobs  housing  education assistance  n welfare because i was white .,white privilege is a myth i've been discriminated against 4 jobs housing education assistance n welfare because i was white .,Not HS,0,2,"[0.26455703377723694, -1.2261260747909546, 1.2970443964004517]",Implicit HS
344,18602,sounds like your describing white slavery as well .,sounds like your describing white slavery as well .,Not HS,0,0,"[1.1045588254928589, -1.8605629205703735, 0.8147409558296204]",Not HS
345,18603,defense over socialism ! yay ! romney would rather write checks 4 military aid 2 #israel than help auto industry in his home state .,defense over socialism ! yay ! romney would rather write checks 4 military aid 2 israel than help auto industry in his home state .,Implicit HS,2,2,"[0.5568517446517944, -1.7147434949874878, 1.3197084665298462]",Implicit HS
346,18604,social justice activist found bound and stabbed to death in dc :/ /,social justice activist found bound and stabbed to death in dc :/ /,Not HS,0,0,"[1.02008056640625, -1.453901767730713, 0.6066861748695374]",Not HS
347,18605,Pedos going down,pedos going down,Implicit HS,2,2,"[0.05533773452043533, -0.5698845386505127, 0.5447012782096863]",Implicit HS
348,18606,apparently laws emanate from the white house now  says,apparently laws emanate from the white house now says,Not HS,0,0,"[1.702018141746521, -2.342552661895752, 0.6877976059913635]",Not HS
349,18607," j & k : jihadis in army fatigues  "" shouting jihadi slogans "" "" attack police station and army camp  murdering twelve people """," j & k : jihadis in army fatigues "" shouting jihadi slogans "" "" attack police station and army camp murdering twelve people """,Not HS,0,2,"[-0.10866076499223709, -0.7289714217185974, 0.8302162289619446]",Implicit HS
350,18608,just cut aid and let the africans govern themselves into the ground.,just cut aid and let the africans govern themselves into the ground.,Implicit HS,2,2,"[-0.2700364291667938, -0.811950147151947, 1.3262403011322021]",Implicit HS
351,18609,wrong race . white victims = media could care less .,wrong race . white victims = media could care less .,Not HS,0,2,"[0.13286174833774567, -0.8144955635070801, 1.167798399925232]",Implicit HS
352,18610,What's the difference between a black man and a pizza? A pizza can feed a family of four,what's the difference between a black man and a pizza? a pizza can feed a family of four,Implicit HS,2,2,"[0.43241727352142334, -0.9078391194343567, 1.0455573797225952]",Implicit HS
353,18611,explains white flight again,explains white flight again,Not HS,0,0,"[1.4088211059570312, -1.6569772958755493, 0.5150536894798279]",Not HS
354,18612,they won't  cops are cucks . plain and simple  sadly .,they won't cops are cucks . plain and simple sadly .,Not HS,0,2,"[0.03177415579557419, -1.1246906518936157, 1.0148650407791138]",Implicit HS
355,18613,: thoughts on md's in-state tuition for illegal aliens | dan stein / / stein report 2000-2010 : # ..., : thoughts on md's in-state tuition for illegal aliens | dan stein / / stein report 2000-2010 : ...,Not HS,0,0,"[1.9873111248016357, -2.836334705352783, 0.5331176519393921]",Not HS
356,18614,america's freedoms are too good for these muslims that hate us they should be deported immediately,america's freedoms are too good for these muslims that hate us they should be deported immediately,Explicit HS,1,2,"[-0.5248686075210571, -0.17382101714611053, 1.020835280418396]",Implicit HS
357,18615,how long we can tolerate such abuses ? pl . radiate,how long we can tolerate such abuses ? pl . radiate,Not HS,0,0,"[1.1238281726837158, -2.1733250617980957, 0.9859803318977356]",Not HS
358,18616,the sin nature of the unregenerate!,the sin nature of the unregenerate!,Implicit HS,2,2,"[0.5114096403121948, -1.252576231956482, 0.8249500393867493]",Implicit HS
359,18617,or ... maybe your super thinks white people are the devil and won't fix your sink ?,or ... maybe your super thinks white people are the devil and won't fix your sink ?,Implicit HS,2,2,"[0.720186710357666, -1.4895390272140503, 1.0342084169387817]",Implicit HS
360,18618,you've stated all whites are white supremacists   thus by definition ... racist ? #blacktwitter,you've stated all whites are white supremacists thus by definition ... racist ? blacktwitter,Not HS,0,0,"[0.9964622259140015, -1.6198724508285522, 0.7356864809989929]",Not HS
361,18619,whos crazier ? christopher dorner or the country ? | american renaissance,whos crazier ? christopher dorner or the country ? | american renaissance,Not HS,0,2,"[0.6047357320785522, -1.437423825263977, 0.6907225251197815]",Implicit HS
362,18620,... i'm sorry . :/,... i'm sorry . :/,Not HS,0,0,"[1.49251127243042, -1.76474928855896, 0.41557371616363525]",Not HS
363,18621,racist people are dot,racist people are dot,Not HS,0,2,"[0.4408884644508362, -1.1912819147109985, 0.6652278304100037]",Implicit HS
364,18622,personally  i think the white dems are the worst accusers and use race as a wedge issue incessantly .,personally i think the white dems are the worst accusers and use race as a wedge issue incessantly .,Implicit HS,2,2,"[0.8693931698799133, -1.9626320600509644, 1.2162836790084839]",Implicit HS
365,18623,bill clinton rape accuser drops bombshell about what hillary did to her,bill clinton rape accuser drops bombshell about what hillary did to her,Not HS,0,0,"[1.1834936141967773, -1.8264503479003906, 0.7116054892539978]",Not HS
366,18624,nobody is worshiping either of those monuments .,nobody is worshiping either of those monuments .,Not HS,0,0,"[0.8276764154434204, -1.34327232837677, 0.42174243927001953]",Not HS
367,18625,patriots outnumber antifa at peaceful nashville may day protest tennessee star via,patriots outnumber antifa at peaceful nashville may day protest tennessee star via,Not HS,0,0,"[1.5476690530776978, -2.5166192054748535, 0.8878179788589478]",Not HS
368,18626,also lets see if you believe in the reverse . is america rightly owned by white americans ?,also lets see if you believe in the reverse . is america rightly owned by white americans ?,Not HS,0,2,"[0.9484204053878784, -1.8679920434951782, 1.1766575574874878]",Implicit HS
369,18627,there were two classes : white and bl,there were two classes : white and bl,Not HS,0,0,"[1.6842405796051025, -2.707061767578125, 0.8617274165153503]",Not HS
370,18628," a-r  "" on the other hand  is a culture primarily of blogs  memes  podcasts  and videos . "" "" precisely because they were granted no other platform """," a-r "" on the other hand is a culture primarily of blogs memes podcasts and videos . "" "" precisely because they were granted no other platform """,Not HS,0,0,"[2.093672275543213, -3.2866320610046387, 0.8565601706504822]",Not HS
371,18629,volkswagen gas emissions scandal . the germans are still trying to gas us .,volkswagen gas emissions scandal . the germans are still trying to gas us .,Implicit HS,2,2,"[0.7182355523109436, -1.5435277223587036, 0.9332627654075623]",Implicit HS
372,18630,1st city council  next the state level then senate & congress  finally white house . wake up america !,1st city council next the state level then senate & congress finally white house . wake up america !,Not HS,0,0,"[1.5926178693771362, -2.7318308353424072, 0.9669893383979797]",Not HS
373,18631,#tu160 strategic bomber : russian ' formidable ' weapon against #isil in #syria #airforce,tu160 strategic bomber : russian ' formidable ' weapon against isil in syria airforce,Not HS,0,0,"[1.4068406820297241, -1.856694221496582, 0.28255823254585266]",Not HS
374,18632,white people never rape . good point .,white people never rape . good point .,Not HS,0,2,"[0.7374345660209656, -1.3738857507705688, 0.9014020562171936]",Implicit HS
375,18633,: i and anyone i know could not possibly care less about whether or not white people marry white,: i and anyone i know could not possibly care less about whether or not white people marry white,Not HS,0,2,"[0.5202606916427612, -1.4586735963821411, 1.0179017782211304]",Implicit HS
376,18634,the global white awakening via,the global white awakening via,Implicit HS,2,0,"[1.648085355758667, -2.0554585456848145, 0.4584384560585022]",Not HS
377,18635,get #prolife twibbon here : provided by :-) spread the word,get prolife twibbon here : provided by : -) spread the word,Not HS,0,0,"[1.0470762252807617, -1.9985653162002563, 0.580886960029602]",Not HS
378,18636,"today's golden state, #poverty #crime,#","today's golden state, poverty crime,#",Implicit HS,2,2,"[0.6635592579841614, -1.478466272354126, 0.9710265398025513]",Implicit HS
379,18637,of course that's because they are out of anything constructive and the nation is onto their dysfunction  obstruction & lies #maga,of course that's because they are out of anything constructive and the nation is onto their dysfunction obstruction & lies maga,Not HS,0,0,"[1.397531509399414, -2.146709442138672, 0.7624976634979248]",Not HS
380,18638,kori ali muhammad shoots and kills random white people and is racist by his social media posts . he is a black dylan roof ! death penalty ! !,kori ali muhammad shoots and kills random white people and is racist by his social media posts . he is a black dylan roof ! death penalty ! !,Not HS,0,2,"[-0.7457745671272278, 0.0022991634905338287, 1.1831692457199097]",Implicit HS
381,18639,indian policy itself was flawed during those times  we pampered arabs and bogey of energy security has fostered mnty appease,indian policy itself was flawed during those times we pampered arabs and bogey of energy security has fostered mnty appease,Implicit HS,2,2,"[0.8580817580223083, -2.096439838409424, 1.2256108522415161]",Implicit HS
382,18640,hmmmm immediately after islamic prayers she went to kill .. jew hatred it's in the quran ...,hmmmm immediately after islamic prayers she went to kill .. jew hatred it's in the quran ...,Explicit HS,1,2,"[0.23121240735054016, -1.330809235572815, 0.8469051718711853]",Implicit HS
383,18641,when a white person runs three k's together - coincidently they are considered racist - just saying,when a white person runs three k's together - coincidently they are considered racist - just saying,Not HS,0,2,"[0.6795219779014587, -1.4080158472061157, 0.782011866569519]",Implicit HS
384,18642,6 properly expressed  the alt-right wants to rethink the state and national consciousness .,6 properly expressed the alt-right wants to rethink the state and national consciousness .,Not HS,0,0,"[2.0747146606445312, -2.8139472007751465, 0.6703834533691406]",Not HS
385,18643,more dictator like than saddam hussein ? because that's just one of the dictators that trump had good things to say about . fact .,more dictator like than saddam hussein ? because that's just one of the dictators that trump had good things to say about . fact .,Not HS,0,0,"[1.4530537128448486, -2.0707552433013916, 0.9143779873847961]",Not HS
386,18644,white america  europe et al  may be slow to wake up  but your strategy that exp,white america europe et al may be slow to wake up but your strategy that exp,Not HS,0,0,"[1.5788264274597168, -2.771160840988159, 1.007836937904358]",Not HS
387,18645,no  that would make you a white nationalist .,no that would make you a white nationalist .,Not HS,0,0,"[1.0555644035339355, -1.160463571548462, 0.49467039108276367]",Not HS
388,18646,that is quite possibly the dumbest . like saying wanting fair trials for rapists is supporting rape .,that is quite possibly the dumbest . like saying wanting fair trials for rapists is supporting rape .,Not HS,0,0,"[1.4897936582565308, -2.2835309505462646, 0.9147009253501892]",Not HS
389,18647,why is merkel turning germany majority non-white in a generation ? via,why is merkel turning germany majority non-white in a generation ? via,Implicit HS,2,0,"[1.3822286128997803, -2.4350438117980957, 1.0149204730987549]",Not HS
390,18648,99 % of white people are race realists . bernie is a race realist ; thats why he lives in vt . he knows who hates who .,99 % of white people are race realists . bernie is a race realist ; thats why he lives in vt . he knows who hates who .,Not HS,0,2,"[0.6485331654548645, -1.6465274095535278, 1.1570442914962769]",Implicit HS
391,18649," ripped off : student loans soar 275 % over past decade from the outrageous costs of  "" education "" "" #debt #ows #tcot """," ripped off : student loans soar 275 % over past decade from the outrageous costs of "" education "" "" debt ows tcot """,Not HS,0,0,"[2.4183123111724854, -3.647378444671631, 1.0415722131729126]",Not HS
392,18650,yes i'm russian and 99 % call muslims roaches because putin says that all the time on tv .,yes i'm russian and 99 % call muslims roaches because putin says that all the time on tv .,Not HS,0,0,"[1.2085964679718018, -2.120283842086792, 1.0671900510787964]",Not HS
393,18651,gvt is an asskicker for sure,gvt is an asskicker for sure,Not HS,0,0,"[1.527454137802124, -1.9471286535263062, 0.44197237491607666]",Not HS
394,18652," half right . more like  "" i'm white . get out please . "" "" """," half right . more like "" i'm white . get out please . "" "" """,Not HS,0,2,"[0.9635400772094727, -1.9310725927352905, 0.976387083530426]",Implicit HS
395,18653,syrian immigrants fear german nationalists and want to return home | rea : via,syrian immigrants fear german nationalists and want to return home | rea : via,Not HS,0,2,"[0.621285080909729, -1.4141006469726562, 0.8536311984062195]",Implicit HS
396,18654,because what the white race needs is a military arms race among east asians . those are the competitors,because what the white race needs is a military arms race among east asians . those are the competitors,Implicit HS,2,2,"[0.3104431629180908, -1.2523716688156128, 1.424653172492981]",Implicit HS
397,18655,that attitude is all over stormfront . stormfront is filled with the defeatists . they don't really care about the white race .,that attitude is all over stormfront . stormfront is filled with the defeatists . they don't really care about the white race .,Not HS,0,0,"[1.1334575414657593, -2.0670151710510254, 0.9900861382484436]",Not HS
398,18656," being  "" despised "" "" doesn't negate your heritage . learn to think  or who is paying you ? """," being "" despised "" "" doesn't negate your heritage . learn to think or who is paying you ? """,Not HS,0,0,"[1.4441626071929932, -2.32270884513855, 0.8868032097816467]",Not HS
399,18657,must watch : holocaust mind control,must watch : holocaust mind control,Not HS,0,0,"[1.3787524700164795, -2.1087450981140137, 0.8546620011329651]",Not HS
400,18658,: and of course #whenthugscry,: and of course whenthugscry,Not HS,0,0,"[1.3448760509490967, -1.7382020950317383, 0.23797932267189026]",Not HS
401,18659," if you join we can make america a great aesthetic  pro white european  effective and efficient  "" empire "" "" """," if you join we can make america a great aesthetic pro white european effective and efficient "" empire "" "" """,Implicit HS,2,2,"[0.8035852909088135, -2.1384217739105225, 1.0833908319473267]",Implicit HS
402,18660,meh .. you n a million other people  that's probably ur best response to me yet .,meh .. you n a million other people that's probably ur best response to me yet .,Not HS,0,0,"[1.173388123512268, -1.8654545545578003, 0.7657528519630432]",Not HS
403,18661,cuz he's a white boy and she's a minority .,cuz he's a white boy and she's a minority .,Not HS,0,2,"[0.5711255669593811, -1.0378416776657104, 0.752574622631073]",Implicit HS
404,18662,india's new prime minister shree ji keen to further deepen and develop ties with #,india's new prime minister shree ji keen to further deepen and develop ties with ,Not HS,0,0,"[1.967442274093628, -2.777832508087158, 0.7571888566017151]",Not HS
405,18663,yes  jihadi . wager of war . that's what he was .,yes jihadi . wager of war . that's what he was .,Implicit HS,2,2,"[0.6590820550918579, -1.5426032543182373, 1.0496448278427124]",Implicit HS
406,18664," rt will #whitepeople now sit back and  "" let donald do it "" "" instead of being inspired by the changing political climate ? """," rt will whitepeople now sit back and "" let donald do it "" "" instead of being inspired by the changing political climate ? """,Implicit HS,2,0,"[1.522876501083374, -2.40128755569458, 0.9246981739997864]",Not HS
407,18665,"  "" become who we are "" "" : really lame white guys who want to feel special . """," "" become who we are "" "" : really lame white guys who want to feel special . """,Implicit HS,2,2,"[0.5486389398574829, -1.5703550577163696, 0.6659148335456848]",Implicit HS
408,18666,obana sat in a black liberation church with a racist america hating pastor for 20 years and he is supposed to improve race relations ? huh ?,obana sat in a black liberation church with a racist america hating pastor for 20 years and he is supposed to improve race relations ? huh ?,Not HS,0,0,"[1.0620903968811035, -1.7781122922897339, 0.9779968857765198]",Not HS
409,18667,are the us and south korea planning to assassinate kim jong-un ?,are the us and south korea planning to assassinate kim jong-un ?,Not HS,0,0,"[1.1920490264892578, -1.8074883222579956, 0.8607555627822876]",Not HS
410,18668,or even better  to enter a white country,or even better to enter a white country,Not HS,0,2,"[0.6679380536079407, -1.9167248010635376, 1.0947154760360718]",Implicit HS
411,18669,such a clever tactic to avoid showing that there is simply no biblical evidence that jesus could allow such vile hatred and evil known as white supremacy . would it help you to know the countless verses that oppose it ?,such a clever tactic to avoid showing that there is simply no biblical evidence that jesus could allow such vile hatred and evil known as white supremacy . would it help you to know the countless verses that oppose it ?,Not HS,0,0,"[0.9723316431045532, -1.8640028238296509, 0.9346876740455627]",Not HS
412,18670," the alt-lite tought they were dissociating themselves from a dead weight that was  "" bad optics "" "" . lol """," the alt-lite tought they were dissociating themselves from a dead weight that was "" bad optics "" "" . lol """,Not HS,0,0,"[1.131087303161621, -2.090650796890259, 0.5932163000106812]",Not HS
413,18671,white  urban leftists hate country music  too .,white urban leftists hate country music too .,Not HS,0,2,"[0.2957368791103363, -1.0980342626571655, 1.0013197660446167]",Implicit HS
414,18672,the twitter purge via hunter  you did it again . great essay dude ! you speak truth !,the twitter purge via hunter you did it again . great essay dude ! you speak truth !,Not HS,0,0,"[1.2535290718078613, -1.8683018684387207, 0.44510889053344727]",Not HS
415,18673,defend yourself . deport the muslims .,defend yourself . deport the muslims .,Implicit HS,2,2,"[-0.190408855676651, -0.4405260980129242, 0.7749930620193481]",Implicit HS
416,18674,are you white ? are you a troll ? your views are representative of being a whitehall  unless your ? no religion in your message .,are you white ? are you a troll ? your views are representative of being a whitehall unless your ? no religion in your message .,Not HS,0,0,"[1.629981279373169, -2.228269577026367, 0.6306052803993225]",Not HS
417,18675,why do nt jews like the internet ? because they always got roasted by nazis,why do nt jews like the internet ? because they always got roasted by nazis,Implicit HS,2,2,"[0.04290636628866196, -0.962494432926178, 1.1906579732894897]",Implicit HS
418,18676,too many blacks in the south to leave . gotta cut it in half . you still can keep half . you're gonna lose them anyway . might as well make deal,too many blacks in the south to leave . gotta cut it in half . you still can keep half . you're gonna lose them anyway . might as well make deal,Implicit HS,2,2,"[-0.03009224683046341, -1.1237263679504395, 1.486082673072815]",Implicit HS
419,18677,"ridiculous garbage wackos spewing"""" excellent words i'm sure you can back up?","ridiculous garbage wackos spewing"""" excellent words i'm sure you can back up?",Implicit HS,2,0,"[1.7121492624282837, -2.4636056423187256, 0.560124397277832]",Not HS
420,18678,there are many places one can donate to support the alt-right . there are lots of,there are many places one can donate to support the alt-right . there are lots of,Not HS,0,0,"[2.0586459636688232, -2.7450661659240723, 0.8736564517021179]",Not HS
421,18679,blacks protest and it's good for the country and for civil rights whites protest and it's a racist riot and evil only if needed,blacks protest and it's good for the country and for civil rights whites protest and it's a racist riot and evil only if needed,Not HS,0,2,"[-0.4952656924724579, -0.6580091714859009, 1.509708285331726]",Implicit HS
422,18680,love & loyalty to our white race = greatest virtue,love & loyalty to our white race = greatest virtue,Not HS,0,2,"[0.5153087377548218, -1.3425016403198242, 1.0789237022399902]",Implicit HS
423,18681,hunter black pill strikes again . always creating positive energy making one want to g,hunter black pill strikes again . always creating positive energy making one want to g,Not HS,0,2,"[0.8229273557662964, -1.7468823194503784, 0.9540388584136963]",Implicit HS
424,18682,lincoln should of let the south go now we have a ridicuolously divided country,lincoln should of let the south go now we have a ridicuolously divided country,Implicit HS,2,2,"[0.2022836059331894, -1.218035101890564, 1.082598090171814]",Implicit HS
425,18683,"sorry, cant add to the deficit for illegals.","sorry, cant add to the deficit for illegals.",Implicit HS,2,0,"[1.8661049604415894, -2.563661813735962, 0.6450191140174866]",Not HS
426,18684,germany : 236 invader shelters attacked this year #swrm #nice ! via,germany : 236 invader shelters attacked this year swrm nice ! via,Not HS,0,0,"[1.1191893815994263, -2.1486105918884277, 0.9408249258995056]",Not HS
427,18685,you are insulated in the south . we all hate the south and laugh at you . your pride is pride of being a loser .,you are insulated in the south . we all hate the south and laugh at you . your pride is pride of being a loser .,Explicit HS,1,2,"[0.2975955903530121, -1.177636742591858, 0.9055728316307068]",Implicit HS
428,18686,it's simple folks islam is evil. it has nothing to offer our civilization. my space will remain a 100% islam free zone as long as i live,it's simple folks islam is evil. it has nothing to offer our civilization. my space will remain a 100% islam free zone as long as i live,Implicit HS,2,2,"[0.09906473010778427, -1.239564299583435, 1.450959324836731]",Implicit HS
429,18687,heimbach is spot on here - dear white christian america : i told you so via,heimbach is spot on here - dear white christian america : i told you so via,Not HS,0,0,"[1.209957242012024, -2.102437734603882, 0.6694152355194092]",Not HS
430,18688,white culture ( shaped by history ) is superior  why else would people across the globe flock to the civilizations founded on white cultures ?,white culture ( shaped by history ) is superior why else would people across the globe flock to the civilizations founded on white cultures ?,Implicit HS,2,2,"[0.45187848806381226, -1.6158581972122192, 1.4395476579666138]",Implicit HS
431,18689,: fiorina dares clinton  obama to watch planned parenthood videos #gopdebate,: fiorina dares clinton obama to watch planned parenthood videos gopdebate,Not HS,0,0,"[1.103601336479187, -1.725927472114563, 0.6316092610359192]",Not HS
432,18690,fair  you racist lying scum,fair you racist lying scum,Not HS,0,2,"[-0.01311088353395462, -0.237803652882576, 0.4295693039894104]",Implicit HS
